StartDateTime,ISEM DA Price
2024-07-24,98.407806
2024-07-25,67.49025
2024-07-26,68.9866
2024-07-27,76.385488
2024-07-28,97.0025
2024-07-29,71.32636
2024-07-30,97.29
2024-07-31,105.2625
2024-08-01,80.8704
2024-08-02,82.759644
2024-08-03,89.72419
2024-08-04,92.5955
2024-08-05,40.835465
2024-08-06,80.511
2024-08-07,71.944064
2024-08-08,104.61332
2024-08-09,48.99659
2024-08-10,85.55
2024-08-11,132.183305
2024-08-12,35.973775
2024-08-13,66.714152
2024-08-14,104.145265
2024-08-15,64.3425
2024-08-16,89.39553
2024-08-17,93.797
2024-08-18,79.63704
2024-08-19,99.781038
2024-08-20,66.186352
2024-08-21,103.28664
2024-08-22,3.45708
2024-08-23,82.70748
2024-08-24,74.4783
2024-08-25,77.440536
2024-08-26,71.9865
2024-08-27,55.081
2024-08-28,96.956496
2024-08-29,83.4273
2024-08-30,105.09136
2024-08-31,109.252
2024-09-01,84.91577
2024-09-02,96.42906
2024-09-03,87.889183
2024-09-04,80.916054
2024-09-05,86.897338
2024-09-06,56.912608
2024-09-07,97.014
2024-09-08,122.4235
2024-09-09,80.731966
2024-09-10,29.54
2024-09-11,40.60971
2024-09-12,102.2928
2024-09-13,107.221912
2024-09-14,85.343607
2024-09-15,92.550513
2024-09-16,92.347977
2024-09-17,77.822888
2024-09-18,75.24418
2024-09-19,77.043888
2024-09-20,79.452372
2024-09-21,79.61161
2024-09-22,86.029195
2024-09-23,76.368402
2024-09-24,78.983406
2024-09-25,77.857235
2024-09-26,75.600162
2024-09-27,4.1725
2024-09-28,109.9428
2024-09-29,95.959264
2024-09-30,45.9415
2024-10-01,79.540923
2024-10-02,79.1255
2024-10-03,81.45907
2024-10-04,66.202981
2024-10-05,75.53208
2024-10-06,44.45187
2024-10-07,76.559733
2024-10-08,91.670178
2024-10-09,76.116792
2024-10-10,69.001065
2024-10-11,90.07064
2024-10-12,87.9375
2024-10-13,93.336672
2024-10-14,85.194608
2024-10-15,92.053734
2024-10-16,20.855
2024-10-17,86.39904
2024-10-18,75.05484
2024-10-19,78.00597
2024-10-20,41.42495
2024-10-21,0.0
2024-10-22,81.806544
2024-10-23,86.6632
2024-10-24,20.793314
2024-10-25,86.00758
2024-10-26,95.83084
2024-10-27,150.12462
2024-10-28,67.281156
2024-10-29,92.632407
2024-10-30,98.48636
2024-10-31,92.788016
2024-11-01,93.48173
2024-11-02,139.6392
2024-11-03,110.120205
2024-11-04,89.45118
2024-11-05,85.782
2024-11-06,88.705617
2024-11-07,76.985648
2024-11-08,80.22623
2024-11-09,95.408586
2024-11-10,102.982
2024-11-11,92.1855
2024-11-12,91.853108
2024-11-13,94.858128
2024-11-14,94.9848
2024-11-15,113.1248
2024-11-16,93.492102
2024-11-17,98.369184
2024-11-18,93.42
2024-11-19,95.15352
2024-11-20,96.461766
2024-11-21,98.196072
2024-11-22,95.818
2024-11-23,98.891943
2024-11-24,0.0
2024-11-25,5.179622
2024-11-26,102.558204
2024-11-27,113.397082
2024-11-28,116.894076
2024-11-29,73.00412
2024-11-30,84.004039
2024-12-01,81.13985
2024-12-02,60.103285
2024-12-03,100.892264
2024-12-04,119.24892
2024-12-05,84.84126
2024-12-06,95.174
2024-12-07,120.1905
2024-12-08,31.67926
2024-12-09,103.355659
2024-12-10,103.979664
2024-12-11,109.1376
2024-12-12,107.944
2024-12-13,103.065618
2024-12-14,109.499237
2024-12-15,77.19575
2024-12-16,15.865
2024-12-17,80.744169
2024-12-18,20.664018
2024-12-19,36.127728
2024-12-20,82.305301
2024-12-21,33.236307
2024-12-22,0.0
2024-12-23,78.589184
2024-12-24,72.723742
2024-12-25,71.204854
2024-12-26,102.235634
2024-12-27,101.2234
2024-12-28,112.183722
2024-12-29,111.888
2024-12-30,61.298048
2024-12-31,17.4027
2025-01-01,7.657208
2025-01-02,122.198706
2025-01-03,118.114854
2025-01-04,129.4332
2025-01-05,107.887
2025-01-06,87.753626
2025-01-07,87.61632
2025-01-08,119.15928
2025-01-09,124.005229
2025-01-10,99.8291
2025-01-11,100.87844
2025-01-12,138.4845
2025-01-13,69.07439
2025-01-14,97.011232
2025-01-15,100.492416
2025-01-16,102.110777
2025-01-17,88.47266
2025-01-18,97.14965
2025-01-19,105.5
2025-01-20,120.692
